label,text
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:15 PM."
ham,Please confirm if the shipment package SHP-67364 has been received at the dispatch office.
ham,"Hi Emma, how are you? Are we still meeting for lunch today?"
ham,"Hey Jessica, did you finish the spreadsheet for the inventory logs?"
ham,Are you free this weekend Michael? Let me know.
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 1500 customs fee immediately: http://held-package.net/pay-20983"
ham,"Hi Karen, how are you? Are we still meeting for lunch today?"
ham,"Hey Emily, did you finish the spreadsheet for the inventory logs?"
ham,Please confirm if the shipment package SHP-36772 has been received at the dispatch office.
ham,Are you free this weekend Alex? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 4:15 PM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 6:45 PM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 7:00 PM."
ham,Are you free this weekend Alex? Let me know.
ham,Please confirm if the shipment package SHP-71658 has been received at the dispatch office.
ham,"Hey John, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-44588, loading will begin in 15 minutes."
ham,Please confirm if the shipment package SHP-95882 has been received at the dispatch office.
ham,Are you free this weekend Sarah? Let me know.
spam,"URGENT: Change your bank details to complete payment transaction routing 818470, account 31962273. Confirm deposit."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 1:15 PM."
ham,Please confirm if the shipment package SHP-63880 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 1:15 PM."
ham,"The driver check-in is complete for SHP-27909, loading will begin in 20 minutes."
ham,"The driver check-in is complete for SHP-78865, loading will begin in 45 minutes."
ham,"The driver check-in is complete for SHP-42292, loading will begin in 30 minutes."
ham,Please confirm if the shipment package SHP-99308 has been received at the dispatch office.
ham,Are you free this weekend Michael? Let me know.
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/73996
ham,Are you free this weekend David? Let me know.
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 150 customs fee immediately: http://held-package.net/pay-31898"
ham,Please confirm if the shipment package SHP-58132 has been received at the dispatch office.
ham,Are you free this weekend David? Let me know.
ham,"The driver check-in is complete for SHP-87392, loading will begin in 20 minutes."
ham,"The driver check-in is complete for SHP-78293, loading will begin in 30 minutes."
ham,"The driver check-in is complete for SHP-38848, loading will begin in 45 minutes."
ham,"Hey Emma, did you finish the spreadsheet for the inventory logs?"
ham,"Hi David, how are you? Are we still meeting for lunch today?"
ham,Are you free this weekend Jessica? Let me know.
ham,"The driver check-in is complete for SHP-63869, loading will begin in 15 minutes."
ham,"Hey Sarah, did you finish the spreadsheet for the inventory logs?"
ham,Are you free this weekend Chris? Let me know.
ham,"The driver check-in is complete for SHP-86066, loading will begin in 10 minutes."
ham,"Hi Chris, how are you? Are we still meeting for lunch today?"
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 150 customs fee immediately: http://held-package.net/pay-85115"
ham,Are you free this weekend Chris? Let me know.
ham,"Hi Michael, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-52847, loading will begin in 30 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 3:30 PM."
ham,Please confirm if the shipment package SHP-40502 has been received at the dispatch office.
ham,Are you free this weekend Michael? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 2:15 PM."
ham,Please confirm if the shipment package SHP-23276 has been received at the dispatch office.
ham,"Hi Emma, how are you? Are we still meeting for lunch today?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:00 AM."
spam,Enter verification code OTP 1184 to authenticate payment request of Rs. 450. Do not share code.
ham,"The driver check-in is complete for SHP-29967, loading will begin in 30 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 5:15 PM."
ham,"Hey Sarah, did you finish the spreadsheet for the inventory logs?"
ham,"Hey Emma, did you finish the spreadsheet for the inventory logs?"
spam,Enter verification code OTP 8234 to authenticate payment request of Rs. 1500. Do not share code.
ham,"Hi Jessica, how are you? Are we still meeting for lunch today?"
spam,"URGENT: Change your bank details to complete payment transaction routing 197963, account 79587615. Confirm deposit."
ham,"Hi Emma, how are you? Are we still meeting for lunch today?"
spam,Important notification from bank: Your debit card ending in 1744 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-66845
ham,"Hey Chris, did you finish the spreadsheet for the inventory logs?"
ham,Please confirm if the shipment package SHP-30860 has been received at the dispatch office.
ham,Please confirm if the shipment package SHP-60939 has been received at the dispatch office.
ham,Are you free this weekend Karen? Let me know.
ham,Please confirm if the shipment package SHP-98138 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:15 AM."
ham,"Hi Chris, how are you? Are we still meeting for lunch today?"
ham,"Hi Alex, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-51375, loading will begin in 30 minutes."
ham,"The driver check-in is complete for SHP-83872, loading will begin in 30 minutes."
spam,Important notification from bank: Your debit card ending in 6130 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-11651
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 950 customs fee immediately: http://held-package.net/pay-16247"
ham,"Hi Alex, how are you? Are we still meeting for lunch today?"
ham,Are you free this weekend Michael? Let me know.
ham,Please confirm if the shipment package SHP-17061 has been received at the dispatch office.
ham,"Hi Karen, how are you? Are we still meeting for lunch today?"
ham,Please confirm if the shipment package SHP-54914 has been received at the dispatch office.
ham,"Hey Emily, did you finish the spreadsheet for the inventory logs?"
ham,"Hey Chris, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-76176, loading will begin in 10 minutes."
ham,"The driver check-in is complete for SHP-40913, loading will begin in 45 minutes."
ham,"The driver check-in is complete for SHP-85375, loading will begin in 20 minutes."
ham,Please confirm if the shipment package SHP-16403 has been received at the dispatch office.
ham,Are you free this weekend Sarah? Let me know.
ham,"The driver check-in is complete for SHP-35387, loading will begin in 30 minutes."
ham,"The driver check-in is complete for SHP-36903, loading will begin in 45 minutes."
spam,Important notification from bank: Your debit card ending in 5807 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-70278
ham,"Hey Michael, did you finish the spreadsheet for the inventory logs?"
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/29087
ham,"Ok, sounds good. I will meet you at the terminal entrance at 7:15 AM."
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/40422
ham,Are you free this weekend Emily? Let me know.
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 5000 customs fee immediately: http://held-package.net/pay-12337"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:00 AM."
ham,Are you free this weekend Emily? Let me know.
ham,"The driver check-in is complete for SHP-89670, loading will begin in 45 minutes."
ham,"Hi Emily, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-69956, loading will begin in 20 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:00 PM."
ham,"Hi Jessica, how are you? Are we still meeting for lunch today?"
ham,Please confirm if the shipment package SHP-72496 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:00 PM."
spam,Claim your Rs. 5000 free gift voucher card today. Click link: http://promo-reward.net/claim-22851
ham,Please confirm if the shipment package SHP-10071 has been received at the dispatch office.
ham,Please confirm if the shipment package SHP-28309 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 4:45 AM."
ham,"Hey Emma, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-30841, loading will begin in 30 minutes."
ham,Please confirm if the shipment package SHP-88310 has been received at the dispatch office.
ham,"Hi John, how are you? Are we still meeting for lunch today?"
ham,Please confirm if the shipment package SHP-76585 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-96966, loading will begin in 20 minutes."
spam,Important notification from bank: Your debit card ending in 5415 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-74759
ham,"Ok, sounds good. I will meet you at the terminal entrance at 7:15 PM."
spam,"URGENT: Change your bank details to complete payment transaction routing 124125, account 49530818. Confirm deposit."
ham,Are you free this weekend Emma? Let me know.
ham,Please confirm if the shipment package SHP-17955 has been received at the dispatch office.
ham,Are you free this weekend Alex? Let me know.
ham,"Hi John, how are you? Are we still meeting for lunch today?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 3:00 PM."
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 1500 customs fee immediately: http://held-package.net/pay-83108"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 11:00 PM."
ham,"Hey Sarah, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-10207, loading will begin in 10 minutes."
ham,Please confirm if the shipment package SHP-82378 has been received at the dispatch office.
